Planet Name,Stellar Magnitude,Discovery Date,Planet Type,Discovery Method,Orbital Radius,Eccentricity,Planet Mass (Jupiter),Planet Radius (Jupiter),Distance (light-years),Orbital Period (Years)
Kepler-1439 b,17.0484,2016,Super Earth,Transit,0.0594,0.0,0.008590308370044052,0.13035714285714287,735.1327930799999,0.022176591375770018
Kepler-1438 b,14.983,2016,Terrestrial,Transit,0.0346,0.0,0.0024512271869100064,0.08392857142857144,3764.2642428,0.006297056810403832
Kepler-1437 b,15.701,2016,Super Earth,Transit,0.0951,0.0,0.007709251101321586,0.1223214285714286,6854.788036399999,0.029842573579739906
Kepler-1436 b,15.119,2016,Super Earth,Transit,0.0907,0.0,0.007142857142857143,0.11696428571428573,8253.7689672,0.02655715263518138
Kepler-1435 b,12.984,2016,Terrestrial,Transit,0.0546,0.0,0.0017809943360604151,0.07678571428571429,2296.82642916,0.012320328542094456
Kepler-1434 b,12.198,2016,Super Earth,Transit,0.0894,0.0,0.0044367526746381366,0.09910714285714287,2529.43436524,0.022176591375770018
Kepler-1433 b,15.051,2016,Super Earth,Transit,0.0516,0.0,0.009597230962869728,0.1392857142857143,4331.35168,0.011225188227241615
Kepler-1432 b,15.594,2016,Neptune-like,Transit,0.1696,0.0,0.01749528005034613,0.19821428571428573,7083.684317199999,0.06543463381245722
Kepler-1431 b,15.4,2016,Super Earth,Transit,0.0648,0.0,0.00868470736312146,0.13125,5294.2946544,0.0161533196440794
Kepler-1430 b,15.567,2016,Super Earth,Transit,0.0304,0.0,0.005538074260541221,0.10535714285714286,2855.57079588,0.006844626967830253
Kepler-1429 b,15.053,2016,Super Earth,Transit,0.055,0.0,0.0069540591567023285,0.11517857142857144,3959.8273803999996,0.012320328542094456
Kepler-1428 b,13.759,2016,Super Earth,Transit,0.1059,0.0,0.010478288231592196,0.14642857142857144,4991.230499199999,0.029295003422313483
Kepler-539 c,12.444,2016,Gas Giant,Transit Timing Variations,2.42,0.5,2.4,1.18,1002.3360960799998,2.7
Kepler-1646 b,16.8419,2016,Super Earth,Transit,0.0295,0.0,0.006419131529263687,0.10982142857142858,416.14570195999994,0.012320328542094456
Kepler-1645 b,14.566,2016,Super Earth,Transit,0.1285,0.0,0.012020138451856512,0.15892857142857145,3921.9280532,0.044353182751540036
Kepler-1644 b,14.397,2016,Super Earth,Transit,0.142,0.0,0.013184392699811203,0.16785714285714287,2052.4018612,0.05776865160848734
Kepler-1643 b,14.072,2016,Neptune-like,Transit,0.0531,0.0,0.01884833228445563,0.207,1114.71640744,0.014510609171800136
Kepler-1642 c,14.319,2016,Neptune-like,Transit,0.0678,0.0,0.023788546255506606,0.237,1349.8716218799998,0.01834360027378508
Kepler-1642 b,14.319,2016,Neptune-like,Transit,0.1016,0.0,0.03241032095657646,0.285,1349.8716218799998,0.03340177960301163
Kepler-1641 c,14.49,2016,Neptune-like,Transit,0.2065,0.0,0.028351164254247954,0.263,2806.1483771999997,0.08952772073921972
Kepler-1641 b,14.49,2016,Neptune-like,Transit,0.1473,0.0,0.030994336060415354,0.277,2806.1483771999997,0.05393566050650239
Kepler-1640 b,14.754,2016,Neptune-like,Transit,0.0836,0.0,0.06513530522341095,0.43,6065.784056799999,0.02080766598220397
Kepler-1639 b,14.593,2016,Neptune-like,Transit,0.0932,0.0,0.022592825676526117,0.23,3363.6794435999996,0.027104722792607804
Kepler-1638 b,14.769,2016,Neptune-like,Transit,15.25358028598593,0.07689300021083703,0.013089993706733794,0.5114834271703597,4975.5750112,1.7022587894645302
Kepler-1637 b,13.375,2016,Terrestrial,Transit,0.0596,0.0,0.002013845185651353,0.07946428571428572,1849.9144317199998,0.016700889801505817
Kepler-1636 b,15.807,2016,Neptune-like,Transit,1.1546,0.0,0.03303964757709251,0.288,6352.0185624,1.164955509924709
Kepler-1635 b,15.82,2016,Neptune-like,Transit,1.117,0.0,0.040591567023285084,0.325,3488.075342,1.2856947296372347
Kepler-1634 b,14.636,2016,Neptune-like,Transit,1.0525,0.0,0.03241032095657646,0.285,2013.48818884,1.0264202600958248
Kepler-1633 b,13.516,2016,Super Earth,Transit,0.3875,0.0,0.009817495280050346,0.1410714285714286,3636.3458596,0.5103353867214236
Kepler-1632 b,13.22,2016,Neptune-like,Transit,0.6762,0.0,0.02095657646318439,0.22,2337.7557456,1.227378507871321
Kepler-1631 b,15.673,2016,Super Earth,Transit,0.0511,0.0,0.007520453115166772,0.1205357142857143,4259.5647444,0.011225188227241615
Kepler-1630 b,14.278,2016,Neptune-like,Transit,1.1218,0.0,0.017086217747010697,0.19553571428571428,1080.27107228,1.4
Kepler-1629 b,12.786,2016,Terrestrial,Transit,0.0485,0.0,0.001198867212083071,0.06875,1096.1777003999998,0.010677618069815195
Kepler-1628 b,17.8298,2016,Neptune-like,Transit,0.2952,0.0,0.10635619886721207,0.574,1148.0691199999999,0.20917180013689254
Kepler-1627 b,13.111,2016,Neptune-like,Transit,0.0643,0.0,0.04153555695405915,0.329,1035.33982172,0.01971252566735113
Kepler-1626 b,14.357,2016,Super Earth,Transit,0.0537,0.0,0.014915040906230333,0.18035714285714288,4464.521174799999,0.011225188227241615
Kepler-1625 b,16.227,2016,Neptune-like,Transit,0.8748,0.0,0.09628697293895531,0.541,7534.5623716,0.7868583162217658
Kepler-1624 b,16.597,2016,Neptune-like,Transit,0.0327,0.0,0.0868470736312146,0.509,844.6755472399999,0.009034907597535934
Kepler-1623 b,15.205,2016,Super Earth,Transit,0.0518,0.0,0.007142857142857143,0.11696428571428573,2731.4945303599998,0.012046543463381246
Kepler-1622 b,13.437,2016,Super Earth,Transit,0.0994,0.0,0.00868470736312146,0.13125,2597.7575241199997,0.029568788501026694
Kepler-1621 b,15.151,2016,Neptune-like,Transit,0.4204,0.0,0.016708621774701067,0.1928571428571429,5321.7569895999995,0.25270362765229293
Kepler-1620 b,13.69,2016,Super Earth,Transit,0.4322,0.0,0.01013215859030837,0.14375000000000002,2919.32124764,0.2792607802874743
Kepler-1619 b,13.438,2016,Terrestrial,Transit,0.1611,0.0,0.0011422278162366267,0.06785714285714287,2396.757366,0.0646132785763176
Kepler-1618 b,13.672,2016,Super Earth,Transit,0.0706,0.0,0.006702328508495909,0.1125,4009.27263,0.016700889801505817
Kepler-1617 b,13.811,2016,Super Earth,Transit,0.181,0.0,0.005884203901825047,0.10714285714285715,2929.8919635999996,0.07529089664613278
Kepler-1616 b,13.491,2016,Super Earth,Transit,0.0761,0.0,0.0032724984266834485,0.09107142857142858,3711.0355835999994,0.018617385352498288
Kepler-1615 b,14.603,2016,Super Earth,Transit,0.2788,0.0,0.015418502202643172,0.18392857142857144,4546.0601748,0.12950034223134838
Kepler-1614 b,16.01,2016,Super Earth,Transit,0.0471,0.0,0.008904971680302076,0.13303571428571428,3885.1376563999997,0.010677618069815195
Kepler-1613 b,14.192,2016,Neptune-like,Transit,15.25358028598593,0.07689300021083703,0.01567023285084959,0.5114834271703597,4919.508794799999,1.7022587894645302
Kepler-1612 b,14.936,2016,Super Earth,Transit,0.0482,0.0,0.0033983637507866583,0.09196428571428572,2494.19973256,0.010677618069815195
Kepler-1611 b,14.627,2016,Terrestrial,Transit,0.0586,0.0,0.0014380113278791692,0.07232142857142858,2962.94461264,0.014236824093086927
Kepler-1610 b,16.077,2016,Super Earth,Transit,0.0777,0.0,0.01013215859030837,0.14375000000000002,2819.0674163599997,0.023819301848049278
Kepler-1609 b,15.159,2016,Neptune-like,Transit,0.4679,0.0,0.01749528005034613,0.19821428571428573,5955.739022399999,0.3129363449691992
Kepler-1608 b,16.265,2016,Super Earth,Transit,0.1126,0.0,0.01145374449339207,0.15446428571428572,2713.6179199999997,0.045174537987679675
Kepler-1607 b,13.969,2016,Terrestrial,Transit,0.1075,0.0,0.0022687224669603523,0.08214285714285716,4194.692316,0.037234770704996575
Kepler-1606 b,15.396,2016,Super Earth,Transit,0.6421,0.0,0.015544367526746383,0.18482142857142858,2711.29242772,0.5377138945927447
Kepler-1605 b,12.592,2016,Super Earth,Transit,0.3912,0.0,0.004027690371302706,0.09642857142857145,1781.5619188,0.2349075975359343
Kepler-1604 b,15.224,2016,Super Earth,Transit,0.0089,0.0,0.008086847073631213,0.12589285714285714,1765.1203948399998,0.0019164955509924709
Kepler-1603 b,15.397,2016,Super Earth,Transit,0.0351,0.0,0.0069540591567023285,0.11517857142857144,8847.242424799999,0.006297056810403832
Kepler-1602 b,13.362,2016,Super Earth,Transit,0.1074,0.0,0.0074260541220893634,0.11964285714285716,2054.14353424,0.030663928815879534
Kepler-1601 b,13.842,2016,Terrestrial,Transit,0.0336,0.0,0.0015009439899307739,0.07321428571428572,2101.93191136,0.006023271731690623
Kepler-1600 b,16.076,2016,Neptune-like,Transit,0.9712,0.0,0.03134046570169918,0.279,3362.0486635999996,1.057905544147844
Kepler-1599 b,14.97,2016,Super Earth,Transit,0.4823,0.0,0.01025802391441158,0.14464285714285716,4332.003992,0.3351129363449692
Kepler-814 b,14.859,2016,Neptune-like,Transit,0.0695,0.0,0.016173694147262427,0.1892857142857143,6705.017201199999,0.016700889801505817
Kepler-809 b,14.875,2016,Neptune-like,Transit,0.2901,0.0,0.029326620516047827,0.269,3135.6800918,0.15222450376454483
Kepler-804 c,13.864,2016,Super Earth,Transit,0.0872,0.0,0.004877281308999371,0.10178571428571428,2118.872454,0.02655715263518138
Kepler-800 b,15.92,2016,Neptune-like,Transit,0.1106,0.0,0.026746381371932033,0.254,3324.3776455999996,0.03860369609856263
Kepler-796 b,13.175,2016,Super Earth,Transit,0.0662,0.0,0.007048458149779736,0.11607142857142859,2666.5992710399996,0.017522245037645448
Kepler-791 b,14.473,2016,Neptune-like,Transit,0.1256,0.0,0.029987413467589676,0.272,4130.243890399999,0.03997262149212868
Kepler-786 b,15.253,2016,Neptune-like,Transit,0.2548,0.0,0.02039018250471995,0.217,1582.89377608,0.1464750171115674
Kepler-781 b,16.207,2016,Neptune-like,Transit,0.1019,0.0,0.027375707992448078,0.258,3471.8327732,0.036139630390143736
Kepler-777 b,16.131,2016,Super Earth,Transit,0.0519,0.0,0.00868470736312146,0.13125,1445.2168053599999,0.015605749486652979
Kepler-749 b,16.153,2016,Neptune-like,Transit,0.1054,0.0,0.030837004405286344,0.277,2351.67282212,0.047364818617385354
Kepler-745 b,15.427,2016,Neptune-like,Transit,0.0915,0.0,0.016708621774701067,0.1928571428571429,5806.8161928,0.027104722792607804
Kepler-740 b,16.022,2016,Neptune-like,Transit,0.0462,0.0,0.05947136563876651,0.408,4703.2347512,0.009856262833675565
Kepler-735 b,15.492,2016,Neptune-like,Transit,0.0965,0.0,0.028351164254247954,0.263,2266.97663204,0.03148528405201916
Kepler-732 b,16.53,2016,Neptune-like,Transit,0.0691,0.0,0.016960352422907488,0.19464285714285717,570.2054885599999,0.026009582477754964
Kepler-727 b,15.453,2016,Neptune-like,Transit,0.0546,0.0,0.02183763373190686,0.226,2713.1025935199996,0.014236824093086927
Kepler-722 c,15.489,2016,Neptune-like,Transit,0.4471,0.0,0.026274386406544996,0.252,4042.70362,0.28774811772758385
Kepler-718 b,15.399,2016,Gas Giant,Transit,0.0322,0.0,131.0,1.477,4247.6274348,0.005749486652977413
Kepler-714 b,15.43,2016,Gas Giant,Transit,0.0832,0.0,0.213,0.863,6795.036257199999,0.022176591375770018
Kepler-710 b,15.071,2016,Super Earth,Transit,0.0524,0.0,0.013184392699811203,0.16785714285714287,4723.8478104,0.011772758384668035
Kepler-676 b,17.15,2016,Neptune-like,Transit,0.0798,0.0,0.029830081812460666,0.271,962.79946576,0.03175906913073238
Kepler-671 b,15.491,2016,Neptune-like,Transit,0.0503,0.0,0.024229074889867842,0.24,3810.3500855999996,0.011772758384668035
Kepler-667 b,15.362,2016,Neptune-like,Transit,0.2288,0.0,0.06324732536186281,0.422,7509.578821999999,0.11334702258726899
Kepler-662 b,15.598,2016,Neptune-like,Transit,0.1408,0.0,0.016960352422907488,0.19464285714285717,2660.2490137199998,0.0594113620807666
Kepler-657 b,15.404,2016,Neptune-like,Transit,0.1654,0.0,0.038388923851478914,0.314,5518.1681328,0.06707734428473648
Kepler-621 b,15.22,2016,Neptune-like,Transit,0.031,0.0,0.018565135305223412,0.205,1268.74684,0.007118412046543464
Kepler-617 b,15.549,2016,Super Earth,Transit,0.0219,0.0,0.007237256135934549,0.11785714285714287,565.40447224,0.004654346338124572
Kepler-613 b,14.795,2016,Neptune-like,Transit,0.1232,0.0,0.0184392699811202,0.204,2809.81437064,0.043258042436687204
Kepler-609 b,14.96,2016,Neptune-like,Transit,0.0682,0.0,0.035242290748898675,0.299,3476.2358791999995,0.01779603011635866
Kepler-602 b,14.72,2016,Super Earth,Transit,0.1224,0.0,0.0157960981749528,0.18660714285714286,3781.1591235999995,0.04188911704312115
Kepler-601 b,14.151,2016,Super Earth,Transit,0.056,0.0,0.01343612334801762,0.16964285714285715,1352.9766269999998,0.014784394250513347
Kepler-600 b,14.846,2016,Neptune-like,Transit,0.1536,0.0,0.02753303964757709,0.259,2021.2637478799998,0.0648870636550308
Kepler-599 b,15.067,2016,Neptune-like,Transit,0.1128,0.0,0.026589049716803016,0.253,1821.63670652,0.04298425735797399
Kepler-598 b,14.829,2016,Super Earth,Transit,0.0438,0.0,0.008999370673379484,0.13392857142857142,2221.40285416,0.010130047912388775
Kepler-597 b,14.12,2016,Neptune-like,Transit,0.1056,0.0,0.019540591567023285,0.211,2163.77761208,0.03559206023271732
Kepler-596 b,14.128,2016,Neptune-like,Transit,0.156,0.0,0.037130270610446825,0.309,3339.3482059999997,0.05831622176591376
Kepler-595 b,15.067,2016,Neptune-like,Transit,0.1582,0.0,0.054751415984896155,0.331,2097.21243404,0.06926762491444216
Kepler-594 b,14.906,2016,Neptune-like,Transit,0.1089,0.0,0.016960352422907488,0.19464285714285717,2508.791952,0.037234770704996575
Kepler-593 b,14.622,2016,Neptune-like,Transit,0.1508,0.0,0.027061044682190054,0.256,3175.9766655999997,0.05804243668720054
Kepler-592 b,14.846,2016,Neptune-like,Transit,0.0397,0.0,0.019823788546255505,0.213,3761.0026828,0.0076659822039698835
Kepler-591 b,14.628,2016,Neptune-like,Transit,0.3554,0.0,0.03587161736941473,0.302,2560.7714337199995,0.22231348391512662
Kepler-590 b,14.554,2016,Neptune-like,Transit,0.0647,0.0,0.04782882315921963,0.359,4637.318623599999,0.0161533196440794
Kepler-589 b,14.775,2016,Neptune-like,Transit,0.1196,0.0,0.018156073001887978,0.203,1998.6937526799998,0.045174537987679675
Kepler-588 b,14.8,2016,Neptune-like,Transit,0.052,0.0,0.023316551290119572,0.235,3944.530664,0.011498973305954827
Kepler-587 b,15.011,2016,Neptune-like,Transit,0.0952,0.0,0.017621145374449337,0.19910714285714287,2569.7635546399997,0.029842573579739906
Kepler-586 b,14.435,2016,Neptune-like,Transit,0.0331,0.0,0.02580239144115796,0.249,2262.75943496,0.005749486652977413
Kepler-585 b,14.188,2016,Neptune-like,Transit,0.0375,0.0,0.02643171806167401,0.252,1908.62251172,0.0076659822039698835
Kepler-584 b,14.973,2016,Neptune-like,Transit,0.2281,0.0,0.051919446192573944,0.376,6030.102590399999,0.09637234770704997
Kepler-583 b,14.883,2016,Neptune-like,Transit,0.0689,0.0,0.01831340465701699,0.203,2828.6564027599998,0.01779603011635866
Kepler-176 e,14.767,2016,Super Earth,Transit,0.2494,0.0,0.008495909376966647,0.12946428571428573,1719.88908076,0.14017796030116358
WASP-126 b,10.994,2016,Gas Giant,Transit,0.0449,0.18,0.28411,0.938,706.21254056,0.009034907597535934
KELT-15 b,11.39,2016,Gas Giant,Transit,0.04613,0.0,1.31,1.74,1058.97308548,0.009034907597535934
KELT-14 b,11.001,2016,Gas Giant,Transit,0.03005,0.0,1.284,1.743,815.78464876,0.004654346338124572
WASP-90 b,11.618,2016,Gas Giant,Transit,0.0562,0.0,0.63,1.63,1521.29921548,0.010677618069815195
WASP-76 b,9.518,2016,Gas Giant,Transit,0.033,0.0,0.894,1.854,634.23969604,0.004928131416837783
Kepler-53 b,15.367,2012,Gas Giant,Transit,0.139,0.0,0.34925,0.258,4455.519269199999,0.05092402464065709
Kepler-52 d,15.513,2014,Super Earth,Transit,0.182,0.0,0.014033983637507866,0.17410714285714288,1048.72852552,0.09965776865160848
Kepler-52 c,15.513,2012,Gas Giant,Transit,0.10379,0.01,0.14284,0.1642857142857143,1048.72852552,0.04490075290896646
Kepler-51 d,14.885,2014,Neptune-like,Transit,0.509,0.01,0.023914411579609815,0.865,2556.51183636,0.35646817248459955
Kepler-51 c,14.885,2012,Neptune-like,Transit,0.384,0.01,0.012586532410320955,0.803,2556.51183636,0.23353867214236823
Kepler-51 b,14.885,2012,Neptune-like,Transit,0.2514,0.04,0.006607929515418502,0.633,2556.51183636,0.12375085557837098
Kepler-50 b,10.544,2012,Super Earth,Transit,0.077,0.0,0.02800503461296413,0.15267857142857144,815.7487715999999,0.02135523613963039
Kepler-49 e,15.655,2014,Super Earth,Transit,0.116,0.0,0.009597230962869728,0.1392857142857143,1015.0692263199999,0.05092402464065709
Kepler-49 d,15.655,2014,Super Earth,Transit,0.031,0.0,0.010037759597230963,0.14285714285714288,1015.0692263199999,0.007118412046543464
Kepler-49 b,15.655,2012,Super Earth,Transit,0.05929,0.0,0.030742605412208933,0.23026785714285716,1015.0692263199999,0.01971252566735113
Kepler-48 e,13.174,2014,Gas Giant,Radial Velocity,1.898275,0.0,2.067,1.19,1000.44439128,2.7
Kepler-48 d,13.174,2014,Super Earth,Transit,0.232907,0.0,0.024952800503461294,0.18214285714285716,1000.44439128,0.11745379876796715
Kepler-48 c,13.174,2012,Super Earth,Transit,0.086293,0.0,0.04597230962869729,0.24196428571428572,1000.44439128,0.02655715263518138
Kepler-47 c,15.31,2012,Neptune-like,Transit,0.9638,0.04,0.009974826935179357,0.415,3343.1642312,0.8301163586584531
Kepler-47 b,15.31,2012,Neptune-like,Transit,0.2877,0.02,0.006513530522341094,0.272,3343.1642312,0.13552361396303902
Kepler-46 d,15.312,2014,Super Earth,Transit,0.067,0.0,0.010478288231592196,0.14642857142857144,2534.4278136,0.018617385352498288
Kepler-46 b,15.312,2012,Gas Giant,Transit,0.1968,0.01,6.0,0.808,2534.4278136,0.09199178644763861
Kepler-45 b,16.744,2011,Gas Giant,Transit,0.03,0.11,0.505,0.96,1245.74958044,0.006844626967830253
Kepler-44 b,14.803,2011,Gas Giant,Transit,0.0446,0.066,1.3748344376203327,1.09,3874.73328,0.008761122518822724
Kepler-42 d,16.7,2011,Terrestrial,Transit,0.0154,0.02,0.00040906230333543107,0.05089285714285714,130.65646282,0.005201916495550993
Kepler-42 c,16.7,2011,Terrestrial,Transit,0.006,0.0,0.0009911894273127754,0.06517857142857143,130.65646282,0.0013689253935660506
Kepler-42 b,16.7,2011,Terrestrial,Transit,0.0116,0.04,0.0012555066079295155,0.06964285714285715,130.65646282,0.0032854209445585215
Kepler-41 b,14.509,2011,Gas Giant,Transit,0.03101,0.0,0.56,1.29,3565.1460047999994,0.005201916495550993
Kepler-39 b,14.355,2011,Gas Giant,Transit,0.164,0.11,20.1,1.24,3448.8061596000002,0.05776865160848734
Kepler-38 b,14.015,2012,Gas Giant,Transit,0.4632,0.032,0.384,0.384,3830.9957603999997,0.2891170431211499
Kepler-37 d,9.770001,2013,Neptune-like,Transit,0.2109,0.1,0.006293266205160478,0.18125,208.481198292,0.10896646132785763
Kepler-37 c,9.770001,2013,Super Earth,Transit,0.139,0.099,0.0040906230333543105,0.0674107142857143,208.481198292,0.05831622176591376
Kepler-37 b,9.770001,2013,Terrestrial,Transit,0.1019,0.098,0.002485840151038389,0.02767857142857143,208.481198292,0.03668720054757016
Kepler-36 c,11.941,2012,Neptune-like,Transit,0.1283,0.0,0.022435494021397103,0.328,1721.96017136,0.044353182751540036
Kepler-36 b,11.941,2012,Super Earth,Transit,0.1153,0.0,0.012051604782882315,0.13375,1721.96017136,0.03805612594113621
Kepler-35 b,15.863,2011,Gas Giant,Transit,0.60347,0.04,0.127,0.728,5933.3321052,0.3600273785078713
Kepler-34 b,15.087,2011,Gas Giant,Transit,1.0896,0.18,0.22,0.764,5873.482479199999,0.7906913073237509
Kepler-33 f,14.099,2011,Neptune-like,Transit,0.2535,0.0,0.030207677784770293,0.398,3943.7478896000002,0.11225188227241616
Kepler-33 e,14.099,2011,Neptune-like,Transit,0.2138,0.0,0.017526746381371933,0.359,3943.7478896000002,0.08706365503080082
Kepler-33 d,14.099,2011,Neptune-like,Transit,0.1662,0.0,0.012303335431088734,0.477,3943.7478896000002,0.05968514715947981
Kepler-181 c,14.854,2014,Super Earth,Transit,0.049,0.0,0.014537444933920705,0.17767857142857144,1987.2130614799999,0.011772758384668035
Kepler-181 b,14.854,2014,Super Earth,Transit,0.04,0.0,0.0067652611705475135,0.11339285714285716,1987.2130614799999,0.008487337440109514
Kepler-180 c,14.488,2014,Neptune-like,Transit,0.229,0.0,0.029326620516047827,0.269,2268.9042139999997,0.11471594798083504
